
---------- Begin Simulation Statistics ----------
simSeconds                                   3.227985                       # Number of seconds simulated (Second)
simTicks                                 3227985285500                       # Number of ticks simulated (Tick)
finalTick                                3227985285500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  12304.47                       # Real time elapsed on the host (Second)
hostTickRate                                262342406                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2509872                       # Number of bytes of host memory used (Byte)
simInsts                                    500000003                       # Number of instructions simulated (Count)
simOps                                      508701705                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    40636                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      41343                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       6455970572                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                              12.844755                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.077853                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       720093139                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       31                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      680415103                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     28                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            211391397                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         618527328                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  15                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2791529344                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.243743                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.638252                       # Number of insts issued each cycle (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.power_state.pwrStateResidencyTicks::UNDEFINED 3227985285500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 3227985285500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                3956359                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles               2402308126                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles               243408563                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles           1830                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 113915850                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              27938616                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              724745706                       # Number of instructions processed by rename (Count)
system.cpu.rename.IQFullEvents               17685781                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents               11786469                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                    140                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands           882000110                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  3283963320                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                830191669                       # Number of integer rename lookups (Count)
system.cpu.rename.vecLookups                      120                       # Number of vector rename lookups (Count)
system.cpu.rename.committedMaps             623152233                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                258847788                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      25                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  25                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  40175630                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       3470476978                       # The number of ROB reads (Count)
system.cpu.rob.writes                      1474982512                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                500000003                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  508701705                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                     8                       # Number of system calls (Count)
system.mem_ctrl.avgPriority_cpu.inst::samples  57215401.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.data::samples 141776189.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.priorityMinLatency       0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrl.priorityMaxLatency       0.000452858750                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrl.numReadWriteTurnArounds        386287                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds        386287                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState            393588578                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState             5802291                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                    209190069                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                    35956593                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                  209190069                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                  35956593                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                16379104                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts               29775968                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        3.42                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl.avgWrQLen                       25.79                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrl.numWrRetry                          0                       # Number of times write queue was full causing retry (Count)
system.mem_ctrl.readPktSize::0                    121                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                     31                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2              151973465                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                   1051                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6               57215401                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                    21                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                    10                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2              35956403                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                   159                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                 43435388                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                 51727567                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                 41012258                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                 28251261                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                 14704257                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                  8750030                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                  3344992                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                  1178286                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                   287567                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                   112375                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                    5389                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                    1047                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                     351                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                     125                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                      52                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                      14                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                       4                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                       1                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                       1                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                  378931                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                  382956                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                  386303                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                  386868                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                  386528                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                  386795                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                  386925                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                  386672                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                  386879                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                  388005                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                  388919                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                  388604                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                  386713                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                  386632                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                  386533                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                  386311                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                      34                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples       386287                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean      499.137882                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean     466.569345                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev     186.682364                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::128-191            5      0.00%      0.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::192-255        14391      3.73%      3.73% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::256-319        57334     14.84%     18.57% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::320-383        55127     14.27%     32.84% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::384-447        50566     13.09%     45.93% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::448-511        47191     12.22%     58.15% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::512-575        41640     10.78%     68.93% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::576-639        35389      9.16%     78.09% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::640-703        27734      7.18%     85.27% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::704-767        20619      5.34%     90.61% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::768-831        14061      3.64%     94.25% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::832-895         9268      2.40%     96.64% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::896-959         5739      1.49%     98.13% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::960-1023         3360      0.87%     99.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1024-1087         1925      0.50%     99.50% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1088-1151         1012      0.26%     99.76% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1152-1215          493      0.13%     99.89% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1216-1279          225      0.06%     99.95% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1280-1343          127      0.03%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1344-1407           50      0.01%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1408-1471           19      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1472-1535            5      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1536-1599            5      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1600-1663            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total         386287                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples       386287                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       16.000018                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      16.000015                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.011263                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16            386286    100.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::23                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total         386287                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ               1048262656                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys               4269688115                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys             143826925                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               1322709906.44824004                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               44556251.74193502                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   3227985283500                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                       13167.57                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst   3661785664                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data    542386035                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::cpu.data     24722398                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 1134387346.946287631989                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 168026179.498518645763                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::cpu.data 7658770.351603575051                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst     57215401                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data    151974668                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::cpu.data     35956593                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst 1780480030500                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data 5218909315750                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::cpu.data 82191483748750                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     31118.89                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     34340.65                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::cpu.data   2285852.94                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst   3661785664                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data    607902451                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total      4269688115                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst   3661785664                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total   3661785664                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::cpu.data    143826925                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total    143826925                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst      57215401                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data     151974668                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total        209190069                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::cpu.data     35956593                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total        35956593                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst      1134387347                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data       188322560                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total         1322709906                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst   1134387347                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total     1134387347                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::cpu.data       44556252                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          44556252                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst     1134387347                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      232878811                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total        1367266158                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts             192810965                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              6180599                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0      59569270                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1       2362289                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2       2358535                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3       2358240                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4       2353728                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5      99413411                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6       2350654                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7       2347706                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8       2340073                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9       2342233                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10      3214095                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11      2363108                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12      2363382                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13      2357524                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14      2359157                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15      2357560                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0        342725                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1        345560                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2        344734                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3        344633                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4        341716                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5       1045692                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6        342381                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7        342139                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8        339859                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9        339312                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10       338497                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11       342501                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12       342509                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13       342998                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14       343004                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15       342339                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             3384183752500                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat           964054825000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        6999389346250                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 17551.82                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            36301.82                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits            157861581                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits             1935994                       # Number of row buffer hits during writes (Count)
